date,store_id,store_name,city,gmv,placed,orders,bad_orders,failed_orders,active_time,working_time,availability_observations,online_hours,scheduled_hours,availability_pct,bad_order_rate_pct,failed_order_rate_pct,gmv_dod_pct,orders_dod_pct,bad_orders_dod_pct,failed_orders_dod_pct,availability_dod_pp,online_hours_dod_pct,gmv_wow_pct,orders_wow_pct,bad_orders_wow_pct,failed_orders_wow_pct,availability_wow_pp,online_hours_wow_pct,week,currency
2026-09-08,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,128.16354590541567,8,8,4,0,701.0,701.0,1,11.6833,11.6833,100.0,50.0,0.0,107.68,100.0,,-100.0,35.43,54.88,-48.85,-38.46,300.0,-100.0,35.8,55.75,2026-09-07,EUR
2026-09-09,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,73.37363961726929,6,5,2,1,700.5,700.5,1,11.675,11.675,100.0,40.0,16.67,-42.75,-37.5,-50.0,,0.0,-0.07,-61.0,-50.0,0.0,-92.86,0.0,-0.07,2026-09-07,EUR
2026-09-10,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,247.819122374032,15,13,4,2,701.0,701.0,1,11.6833,11.6833,100.0,30.77,13.33,237.75,160.0,100.0,100.0,0.0,0.07,-13.72,-23.53,-50.0,-85.71,25.78,34.74,2026-09-07,EUR
2026-09-11,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,26.531218708639145,6,2,1,4,115.25,701.0,1,1.9208,11.6833,16.44,50.0,66.67,-89.29,-84.62,-75.0,100.0,-83.56,-83.56,-94.73,-92.59,-93.75,-42.86,-83.56,-83.56,2026-09-07,EUR
2026-09-12,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,0.0,0,0,0,0,0.0,701.0,1,0.0,11.6833,0.0,,,-100.0,-100.0,-100.0,-100.0,-16.44,-100.0,-100.0,-100.0,,-100.0,-59.15,-100.0,2026-09-07,EUR
2026-09-13,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,0.0,0,0,0,0,0.0,701.0,1,0.0,11.6833,0.0,,,,,,,0.0,,,,,,0.0,,2026-09-07,EUR
2026-09-14,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,70.7408803099359,5,4,0,1,525.3166666666667,701.45,1,8.7553,11.6908,74.89,0.0,20.0,,,,,74.89,,14.63,0.0,,0.0,10.32,16.06,2026-09-14,EUR
2026-09-15,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,27.224293427138143,5,2,0,3,407.55,701.0,1,6.7925,11.6833,58.14,0.0,60.0,-61.52,-50.0,,200.0,-16.75,-22.42,-78.76,-75.0,-100.0,,-41.86,-41.86,2026-09-14,EUR
2026-09-16,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,0.0,0,0,0,0,0.0,701.0,1,0.0,11.6833,0.0,,,-100.0,-100.0,,-100.0,-58.14,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2026-09-14,EUR
2026-09-17,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,113.65565724635988,8,8,1,0,302.6,700.6833333333333,1,5.0433,11.6781,43.19,12.5,0.0,,,,,43.19,,-54.14,-38.46,-75.0,-100.0,-56.81,-56.83,2026-09-14,EUR
2026-09-18,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,26.98293395268492,4,4,1,0,701.0,701.0,1,11.6833,11.6833,100.0,25.0,0.0,-76.26,-50.0,0.0,,56.81,131.66,1.7,100.0,0.0,-100.0,83.56,508.25,2026-09-14,EUR
2026-09-19,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,96.344061802341,5,3,0,2,533.41669921875,701.0,1,8.8903,11.6833,76.09,0.0,40.0,257.06,-25.0,-100.0,,-23.91,-23.91,,,,,76.09,,2026-09-14,EUR
2026-09-20,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,65.94466415590747,6,5,0,1,434.35,701.0,1,7.2392,11.6833,61.96,0.0,16.67,-31.55,66.67,,-50.0,-14.13,-18.57,,,,,61.96,,2026-09-14,EUR
2026-09-21,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,160.16238724118455,11,10,3,1,701.0,701.0,1,11.6833,11.6833,100.0,30.0,9.09,142.87,100.0,,0.0,38.04,61.39,126.41,150.0,,0.0,25.11,33.44,2026-09-21,EUR
2026-09-22,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,64.74980908427555,3,3,0,0,701.3,701.3,1,11.6883,11.6883,100.0,0.0,0.0,-59.57,-70.0,-100.0,-100.0,0.0,0.04,137.84,50.0,,-100.0,41.86,72.08,2026-09-21,EUR
2026-09-23,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,44.66995791980023,8,4,4,4,700.7833333333333,700.7833333333333,1,11.6797,11.6797,100.0,100.0,50.0,-31.01,33.33,,,0.0,-0.07,,,,,100.0,,2026-09-21,EUR
2026-09-24,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,38.67355386506169,3,2,0,1,700.8666666666667,700.8666666666667,1,11.6811,11.6811,100.0,0.0,33.33,-13.42,-50.0,-100.0,-75.0,0.0,0.01,-65.97,-75.0,-100.0,,56.81,131.62,2026-09-21,EUR
2026-09-25,198953,"VARUS, пр. Олександра Поля, 104",Dnipro,104.09451758496374,8,8,0,0,0.0,0.0,1,0.0,0.0,,0.0,0.0,169.16,300.0,,-100.0,,-100.0,285.78,100.0,-100.0,,,-100.0,2026-09-21,EUR
2026-06-01,200348,"VARUS, вул.Київська 239",Brovary,48.87255187395742,4,4,1,0,701.0,701.0,1,11.6833,11.6833,100.0,25.0,0.0,,,,,,,,,,,,,2026-06-01,EUR
2026-06-02,200348,"VARUS, вул.Київська 239",Brovary,78.82047849456032,8,8,2,0,700.3166666666667,700.3166666666667,1,11.6719,11.6719,100.0,25.0,0.0,61.28,100.0,100.0,,0.0,-0.1,,,,,,,2026-06-01,EUR
2026-06-03,200348,"VARUS, вул.Київська 239",Brovary,60.48849885766891,6,6,1,0,701.0,701.0,1,11.6833,11.6833,100.0,16.67,0.0,-23.26,-25.0,-50.0,,0.0,0.1,,,,,,,2026-06-01,EUR
2026-06-04,200348,"VARUS, вул.Київська 239",Brovary,39.45436330348582,5,4,0,1,701.6,701.6,1,11.6933,11.6933,100.0,0.0,20.0,-34.77,-33.33,-100.0,,0.0,0.09,,,,,,,2026-06-01,EUR
2026-06-05,200348,"VARUS, вул.Київська 239",Brovary,113.48323896073065,9,9,2,0,700.3166666666667,700.3166666666667,1,11.6719,11.6719,100.0,22.22,0.0,187.63,125.0,,-100.0,0.0,-0.18,,,,,,,2026-06-01,EUR
2026-06-06,200348,"VARUS, вул.Київська 239",Brovary,74.1072903705017,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-34.7,-22.22,-100.0,,0.0,0.1,,,,,,,2026-06-01,EUR
2026-06-07,200348,"VARUS, вул.Київська 239",Brovary,42.35280134902487,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,-42.85,-28.57,,,0.0,0.0,,,,,,,2026-06-01,EUR
2026-06-08,200348,"VARUS, вул.Київська 239",Brovary,38.53033194614651,5,5,0,0,700.1,700.1,1,11.6683,11.6683,100.0,0.0,0.0,-9.03,0.0,-100.0,,0.0,-0.13,-21.16,25.0,-100.0,,0.0,-0.13,2026-06-08,EUR
2026-06-09,200348,"VARUS, вул.Київська 239",Brovary,84.3992243768651,7,7,1,0,701.6666666666666,701.6666666666666,1,11.6944,11.6944,100.0,14.29,0.0,119.05,40.0,,,0.0,0.22,7.08,-12.5,-50.0,,0.0,0.19,2026-06-08,EUR
2026-06-10,200348,"VARUS, вул.Київська 239",Brovary,64.75000702536552,5,5,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-23.28,-28.57,-100.0,,0.0,-0.09,7.05,-16.67,-100.0,,0.0,0.0,2026-06-08,EUR
2026-06-11,200348,"VARUS, вул.Київська 239",Brovary,79.18122358485425,8,7,1,1,701.0,701.0,1,11.6833,11.6833,100.0,14.29,12.5,22.29,40.0,,,0.0,0.0,100.69,75.0,,0.0,0.0,-0.09,2026-06-08,EUR
2026-06-12,200348,"VARUS, вул.Київська 239",Brovary,65.90791744601083,4,4,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-16.76,-42.86,-100.0,-100.0,0.0,0.0,-41.92,-55.56,-100.0,,0.0,0.1,2026-06-08,EUR
2026-06-13,200348,"VARUS, вул.Київська 239",Brovary,92.29751230371689,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,40.04,50.0,,,0.0,0.0,24.55,-14.29,,,0.0,0.0,2026-06-08,EUR
2026-06-14,200348,"VARUS, вул.Київська 239",Brovary,122.98785452011556,11,10,1,1,701.0,701.0,1,11.6833,11.6833,100.0,10.0,9.09,33.25,66.67,,,0.0,0.0,190.39,100.0,0.0,,0.0,0.0,2026-06-08,EUR
2026-06-15,200348,"VARUS, вул.Київська 239",Brovary,37.267446723908805,5,4,3,1,701.0,701.0,1,11.6833,11.6833,100.0,75.0,20.0,-69.7,-60.0,200.0,0.0,0.0,0.0,-3.28,-20.0,,,0.0,0.13,2026-06-15,EUR
2026-06-16,200348,"VARUS, вул.Київська 239",Brovary,60.32518732457914,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,61.87,25.0,-66.67,-100.0,0.0,0.0,-28.52,-28.57,0.0,,0.0,-0.09,2026-06-15,EUR
2026-06-17,200348,"VARUS, вул.Київська 239",Brovary,52.99539928460258,5,4,3,1,701.0,701.0,1,11.6833,11.6833,100.0,75.0,20.0,-12.15,-20.0,200.0,,0.0,0.0,-18.15,-20.0,,,0.0,0.0,2026-06-15,EUR
2026-06-18,200348,"VARUS, вул.Київська 239",Brovary,61.17163988396443,4,4,0,0,700.2833333333333,700.2833333333333,1,11.6714,11.6714,100.0,0.0,0.0,15.43,0.0,-100.0,-100.0,0.0,-0.1,-22.74,-42.86,-100.0,-100.0,0.0,-0.1,2026-06-15,EUR
2026-06-19,200348,"VARUS, вул.Київська 239",Brovary,57.643670549239104,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,-5.77,25.0,,,0.0,0.1,-12.54,25.0,,,0.0,0.0,2026-06-15,EUR
2026-06-20,200348,"VARUS, вул.Київська 239",Brovary,41.71734063889529,5,5,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-27.63,0.0,-100.0,,0.0,0.0,-54.8,-16.67,,,0.0,0.0,2026-06-15,EUR
2026-06-21,200348,"VARUS, вул.Київська 239",Brovary,53.287547122244085,6,6,1,0,701.0,701.0,1,11.6833,11.6833,100.0,16.67,0.0,27.73,20.0,,,0.0,0.0,-56.67,-40.0,0.0,-100.0,0.0,0.0,2026-06-15,EUR
2026-06-22,200348,"VARUS, вул.Київська 239",Brovary,71.18867775385195,6,6,0,0,700.9333333333333,700.9333333333333,1,11.6822,11.6822,100.0,0.0,0.0,33.59,0.0,-100.0,,0.0,-0.01,91.02,50.0,-100.0,-100.0,0.0,-0.01,2026-06-22,EUR
2026-06-23,200348,"VARUS, вул.Київська 239",Brovary,36.45068241232636,3,3,0,0,701.3666666666667,701.3666666666667,1,11.6894,11.6894,100.0,0.0,0.0,-48.8,-50.0,,,0.0,0.06,-39.58,-40.0,-100.0,,0.0,0.05,2026-06-22,EUR
2026-06-24,200348,"VARUS, вул.Київська 239",Brovary,122.16777923632236,12,12,0,0,701.1,701.1,1,11.685,11.685,100.0,0.0,0.0,235.16,300.0,,,0.0,-0.04,130.53,200.0,-100.0,-100.0,0.0,0.01,2026-06-22,EUR
2026-06-25,200348,"VARUS, вул.Київська 239",Brovary,24.785527970078626,2,2,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-79.71,-83.33,,,0.0,-0.01,-59.48,-50.0,,,0.0,0.1,2026-06-22,EUR
2026-06-26,200348,"VARUS, вул.Київська 239",Brovary,44.126386653936834,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,78.03,200.0,,,0.0,0.0,-23.45,20.0,-100.0,,0.0,0.0,2026-06-22,EUR
2026-06-27,200348,"VARUS, вул.Київська 239",Brovary,53.770907539727375,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,21.86,0.0,,,0.0,0.0,28.89,20.0,,,0.0,0.0,2026-06-22,EUR
2026-06-28,200348,"VARUS, вул.Київська 239",Brovary,132.04981843548612,10,10,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,145.58,66.67,,,0.0,0.0,147.81,66.67,-100.0,,0.0,0.0,2026-06-22,EUR
2026-06-29,200348,"VARUS, вул.Київська 239",Brovary,82.43374797385866,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-37.57,-40.0,,,0.0,0.0,15.8,0.0,,,0.0,0.01,2026-06-29,EUR
2026-06-30,200348,"VARUS, вул.Київська 239",Brovary,98.50821528391111,11,11,0,0,700.9666666666667,700.9666666666667,1,11.6828,11.6828,100.0,0.0,0.0,19.5,83.33,,,0.0,-0.0,170.25,266.67,,,0.0,-0.06,2026-06-29,EUR
2026-07-01,200348,"VARUS, вул.Київська 239",Brovary,72.18272969854745,7,7,0,0,700.5666666666667,700.5666666666667,1,11.6761,11.6761,100.0,0.0,0.0,-26.72,-36.36,,,0.0,-0.06,-40.92,-41.67,,,0.0,-0.08,2026-06-29,EUR
2026-07-02,200348,"VARUS, вул.Київська 239",Brovary,109.7871442982762,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,52.1,0.0,,,0.0,0.06,342.95,250.0,,,0.0,0.0,2026-06-29,EUR
2026-07-03,200348,"VARUS, вул.Київська 239",Brovary,108.8143167177082,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-0.89,0.0,,,0.0,0.0,146.6,16.67,,,0.0,0.0,2026-06-29,EUR
2026-07-04,200348,"VARUS, вул.Київська 239",Brovary,138.12222714848184,10,10,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,26.93,42.86,,,0.0,0.0,156.87,66.67,,,0.0,0.0,2026-06-29,EUR
2026-07-05,200348,"VARUS, вул.Київська 239",Brovary,47.05634811582862,6,6,0,0,701.8,701.8,1,11.6967,11.6967,100.0,0.0,0.0,-65.93,-40.0,,,0.0,0.11,-64.36,-40.0,,,0.0,0.11,2026-06-29,EUR
2026-07-06,200348,"VARUS, вул.Київська 239",Brovary,228.33783996455116,14,14,1,0,700.1,700.1,1,11.6683,11.6683,100.0,7.14,0.0,385.24,133.33,,,0.0,-0.24,177.0,133.33,,,0.0,-0.13,2026-07-06,EUR
2026-07-07,200348,"VARUS, вул.Київська 239",Brovary,113.35355377209264,6,6,0,0,701.0333333333333,701.0333333333333,1,11.6839,11.6839,100.0,0.0,0.0,-50.36,-57.14,-100.0,,0.0,0.13,15.07,-45.45,,,0.0,0.01,2026-07-06,EUR
2026-07-08,200348,"VARUS, вул.Київська 239",Brovary,75.2641314871098,5,5,1,0,701.6833333333333,701.6833333333333,1,11.6947,11.6947,100.0,20.0,0.0,-33.6,-16.67,,,0.0,0.09,4.27,-28.57,,,0.0,0.16,2026-07-06,EUR
2026-07-09,200348,"VARUS, вул.Київська 239",Brovary,87.03979243685569,6,6,1,0,701.7166666666667,701.7166666666667,1,11.6953,11.6953,100.0,16.67,0.0,15.65,20.0,0.0,,0.0,0.01,-20.72,-14.29,,,0.0,0.1,2026-07-06,EUR
2026-07-10,200348,"VARUS, вул.Київська 239",Brovary,146.061270872342,8,8,0,0,700.4833333333333,700.4833333333333,1,11.6747,11.6747,100.0,0.0,0.0,67.81,33.33,-100.0,,0.0,-0.18,34.23,14.29,,,0.0,-0.07,2026-07-06,EUR
2026-07-11,200348,"VARUS, вул.Київська 239",Brovary,109.08213566890998,9,9,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-25.32,12.5,,,0.0,0.07,-21.02,-10.0,,,0.0,0.0,2026-07-06,EUR
2026-07-12,200348,"VARUS, вул.Київська 239",Brovary,131.79189896866976,8,8,1,0,701.0,701.0,1,11.6833,11.6833,100.0,12.5,0.0,20.82,-11.11,,,0.0,0.0,180.07,33.33,,,0.0,-0.11,2026-07-06,EUR
2026-07-13,200348,"VARUS, вул.Київська 239",Brovary,92.82441973639342,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-29.57,-25.0,-100.0,,0.0,0.0,-59.35,-57.14,-100.0,,0.0,0.13,2026-07-13,EUR
2026-07-14,200348,"VARUS, вул.Київська 239",Brovary,72.45999930777704,7,7,1,0,701.0,701.0,1,11.6833,11.6833,100.0,14.29,0.0,-21.94,16.67,,,0.0,0.0,-36.08,16.67,,,0.0,-0.01,2026-07-13,EUR
2026-07-15,200348,"VARUS, вул.Київська 239",Brovary,126.81353192407045,10,10,0,0,701.3666666666667,701.3666666666667,1,11.6894,11.6894,100.0,0.0,0.0,75.01,42.86,-100.0,,0.0,0.05,68.49,100.0,-100.0,,0.0,-0.05,2026-07-13,EUR
2026-07-16,200348,"VARUS, вул.Київська 239",Brovary,69.73508870964139,6,6,0,0,700.5,700.5,1,11.675,11.675,100.0,0.0,0.0,-45.01,-40.0,,,0.0,-0.12,-19.88,0.0,-100.0,,0.0,-0.17,2026-07-13,EUR
2026-07-17,200348,"VARUS, вул.Київська 239",Brovary,77.01764337196603,8,8,1,0,701.0,701.0,1,11.6833,11.6833,100.0,12.5,0.0,10.44,33.33,,,0.0,0.07,-47.27,0.0,,,0.0,0.07,2026-07-13,EUR
2026-07-18,200348,"VARUS, вул.Київська 239",Brovary,144.3712404751521,9,9,1,0,701.0,701.0,1,11.6833,11.6833,100.0,11.11,0.0,87.45,12.5,0.0,,0.0,0.0,32.35,0.0,,,0.0,0.0,2026-07-13,EUR
2026-07-19,200348,"VARUS, вул.Київська 239",Brovary,164.89702787274575,12,12,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,14.22,33.33,-100.0,,0.0,0.0,25.12,50.0,-100.0,,0.0,0.0,2026-07-13,EUR
2026-07-20,200348,"VARUS, вул.Київська 239",Brovary,77.17995590430957,6,6,0,0,701.15,701.15,1,11.6858,11.6858,100.0,0.0,0.0,-53.2,-50.0,,,0.0,0.02,-16.85,0.0,,,0.0,0.02,2026-07-20,EUR
2026-07-21,200348,"VARUS, вул.Київська 239",Brovary,47.54958865896642,6,6,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-38.39,0.0,,,0.0,-0.02,-34.38,-14.29,-100.0,,0.0,0.0,2026-07-20,EUR
2026-07-22,200348,"VARUS, вул.Київська 239",Brovary,105.04030633045645,10,10,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,120.91,66.67,,,0.0,0.0,-17.17,0.0,,,0.0,-0.05,2026-07-20,EUR
2026-07-23,200348,"VARUS, вул.Київська 239",Brovary,49.27319420463696,7,7,0,0,700.75,700.75,1,11.6792,11.6792,100.0,0.0,0.0,-53.09,-30.0,,,0.0,-0.04,-29.34,16.67,,,0.0,0.04,2026-07-20,EUR
2026-07-24,200348,"VARUS, вул.Київська 239",Brovary,77.17641165274165,5,5,1,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,56.63,-28.57,,,0.0,0.04,0.21,-37.5,0.0,,0.0,0.0,2026-07-20,EUR
2026-07-25,200348,"VARUS, вул.Київська 239",Brovary,88.2599476633215,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,14.36,40.0,-100.0,,0.0,0.0,-38.87,-22.22,-100.0,,0.0,0.0,2026-07-20,EUR
2026-07-26,200348,"VARUS, вул.Київська 239",Brovary,120.1015712219892,12,12,1,0,701.0,701.0,1,11.6833,11.6833,100.0,8.33,0.0,36.08,71.43,,,0.0,0.0,-27.17,0.0,,,0.0,0.0,2026-07-20,EUR
2026-07-27,200348,"VARUS, вул.Київська 239",Brovary,84.1360676377558,7,7,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-29.95,-41.67,-100.0,,0.0,0.0,9.01,16.67,,,0.0,-0.02,2026-07-27,EUR
2026-07-28,200348,"VARUS, вул.Київська 239",Brovary,125.98132022831226,9,9,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,49.74,28.57,,,0.0,0.0,164.95,50.0,,,0.0,0.0,2026-07-27,EUR
2026-07-29,200348,"VARUS, вул.Київська 239",Brovary,67.6202735859273,6,6,0,0,701.6,701.6,1,11.6933,11.6933,100.0,0.0,0.0,-46.33,-33.33,,,0.0,0.09,-35.62,-40.0,,,0.0,0.09,2026-07-27,EUR
2026-07-30,200348,"VARUS, вул.Київська 239",Brovary,114.23791811130027,9,9,2,0,701.1166666666667,701.1166666666667,1,11.6853,11.6853,100.0,22.22,0.0,68.94,50.0,,,0.0,-0.07,131.85,28.57,,,0.0,0.05,2026-07-27,EUR
2026-07-31,200348,"VARUS, вул.Київська 239",Brovary,136.39201984414035,11,11,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,19.39,22.22,-100.0,,0.0,-0.02,76.73,120.0,-100.0,,0.0,0.0,2026-07-27,EUR
2026-08-01,200348,"VARUS, вул.Київська 239",Brovary,105.30475986603771,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-22.79,-27.27,,,0.0,0.0,19.31,14.29,,,0.0,0.0,2026-07-27,EUR
2026-08-02,200348,"VARUS, вул.Київська 239",Brovary,92.45495472696422,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-12.2,0.0,,,0.0,0.0,-23.02,-33.33,-100.0,,0.0,0.0,2026-07-27,EUR
2026-08-03,200348,"VARUS, вул.Київська 239",Brovary,181.54151704776748,12,12,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,96.36,50.0,,,0.0,0.0,115.77,71.43,,,0.0,0.0,2026-08-03,EUR
2026-08-04,200348,"VARUS, вул.Київська 239",Brovary,153.28442036804435,12,12,3,0,701.1833333333333,701.1833333333333,1,11.6864,11.6864,100.0,25.0,0.0,-15.57,0.0,,,0.0,0.03,21.67,33.33,,,0.0,0.03,2026-08-03,EUR
2026-08-05,200348,"VARUS, вул.Київська 239",Brovary,78.9208574751663,7,7,1,0,701.0,701.0,1,11.6833,11.6833,100.0,14.29,0.0,-48.51,-41.67,-66.67,,0.0,-0.03,16.71,16.67,,,0.0,-0.09,2026-08-03,EUR
2026-08-06,200348,"VARUS, вул.Київська 239",Brovary,179.6692711954239,11,11,0,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,0.0,0.0,127.66,57.14,-100.0,,0.0,0.0,57.28,22.22,-100.0,,0.0,-0.01,2026-08-03,EUR
2026-08-07,200348,"VARUS, вул.Київська 239",Brovary,156.882975878426,14,14,1,0,701.0333333333333,701.0333333333333,1,11.6839,11.6839,100.0,7.14,0.0,-12.68,27.27,,,0.0,0.0,15.02,27.27,,,0.0,0.01,2026-08-03,EUR
2026-08-08,200348,"VARUS, вул.Київська 239",Brovary,99.9562641681006,8,8,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-36.29,-42.86,-100.0,,0.0,-0.01,-5.08,0.0,,,0.0,0.0,2026-08-03,EUR
2026-08-09,200348,"VARUS, вул.Київська 239",Brovary,188.8406985821399,14,14,0,0,700.9333333333333,700.9333333333333,1,11.6822,11.6822,100.0,0.0,0.0,88.92,75.0,,,0.0,-0.01,104.25,75.0,,,0.0,-0.01,2026-08-03,EUR
2026-08-10,200348,"VARUS, вул.Київська 239",Brovary,169.8886742414444,14,13,2,1,701.0,701.0,1,11.6833,11.6833,100.0,15.38,7.14,-10.04,-7.14,,,0.0,0.01,-6.42,8.33,,,0.0,0.0,2026-08-10,EUR
2026-08-11,200348,"VARUS, вул.Київська 239",Brovary,174.42290821581727,12,12,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,2.67,-7.69,-100.0,-100.0,0.0,0.0,13.79,0.0,-100.0,,0.0,-0.03,2026-08-10,EUR
2026-08-12,200348,"VARUS, вул.Київська 239",Brovary,202.10298821404493,18,16,2,2,701.0,701.0,1,11.6833,11.6833,100.0,12.5,11.11,15.87,33.33,,,0.0,0.0,156.08,128.57,100.0,,0.0,0.0,2026-08-10,EUR
2026-08-13,200348,"VARUS, вул.Київська 239",Brovary,186.61425329473187,14,14,3,0,700.4333333333333,700.4333333333333,1,11.6739,11.6739,100.0,21.43,0.0,-7.66,-12.5,50.0,-100.0,0.0,-0.08,3.87,27.27,,,0.0,-0.08,2026-08-10,EUR
2026-08-14,200348,"VARUS, вул.Київська 239",Brovary,342.4212942589704,25,25,5,0,701.0,701.0,1,11.6833,11.6833,100.0,20.0,0.0,83.49,78.57,66.67,,0.0,0.08,118.27,78.57,400.0,,0.0,-0.01,2026-08-10,EUR
2026-08-15,200348,"VARUS, вул.Київська 239",Brovary,582.5527601376198,42,41,3,1,701.0,701.0,1,11.6833,11.6833,100.0,7.32,2.38,70.13,64.0,-40.0,,0.0,0.0,482.81,412.5,,,0.0,0.0,2026-08-10,EUR
2026-08-16,200348,"VARUS, вул.Київська 239",Brovary,133.98067666090503,11,11,0,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,0.0,0.0,-77.0,-73.17,-100.0,-100.0,0.0,0.0,-29.05,-21.43,,,0.0,0.01,2026-08-10,EUR
2026-08-17,200348,"VARUS, вул.Київська 239",Brovary,228.30219671603948,17,17,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,70.4,54.55,,,0.0,-0.0,34.38,30.77,-100.0,-100.0,0.0,0.0,2026-08-17,EUR
2026-08-18,200348,"VARUS, вул.Київська 239",Brovary,139.7859818401357,13,13,2,0,700.6,700.6,1,11.6767,11.6767,100.0,15.38,0.0,-38.77,-23.53,,,0.0,-0.06,-19.86,8.33,,,0.0,-0.06,2026-08-17,EUR
2026-08-19,200348,"VARUS, вул.Київська 239",Brovary,89.68694067122047,9,9,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-35.84,-30.77,-100.0,,0.0,0.06,-55.62,-43.75,-100.0,-100.0,0.0,0.0,2026-08-17,EUR
2026-08-20,200348,"VARUS, вул.Київська 239",Brovary,130.6607743052242,10,10,0,0,701.0166666666667,701.0166666666667,1,11.6836,11.6836,100.0,0.0,0.0,45.69,11.11,,,0.0,0.0,-29.98,-28.57,-100.0,,0.0,0.08,2026-08-17,EUR
2026-08-21,200348,"VARUS, вул.Київська 239",Brovary,215.06173980946528,13,13,0,0,700.7333333333333,700.7333333333333,1,11.6789,11.6789,100.0,0.0,0.0,64.6,30.0,,,0.0,-0.04,-37.19,-48.0,-100.0,,0.0,-0.04,2026-08-17,EUR
2026-08-22,200348,"VARUS, вул.Київська 239",Brovary,250.48714800974665,21,19,2,2,701.0,701.0,1,11.6833,11.6833,100.0,10.53,9.52,16.47,46.15,,,0.0,0.04,-57.0,-53.66,-33.33,100.0,0.0,0.0,2026-08-17,EUR
2026-08-23,200348,"VARUS, вул.Київська 239",Brovary,166.89455824919438,14,14,0,0,701.0,701.0,1,11.6833,11.6833,100.0,0.0,0.0,-33.37,-26.32,-100.0,-100.0,0.0,0.0,24.57,27.27,,,0.0,-0.0,2026-08-17,EUR
2026-08-24,200348,"VARUS, вул.Київська 239",Brovary,160.6261919197896,14,14,0,0,701.2,701.2,1,11.6867,11.6867,100.0,0.0,0.0,-3.76,0.0,,,0.0,0.03,-29.64,-17.65,,,0.0,0.03,2026-08-24,EUR
